1
71244822 4490
6397658 35754743 472223704
39867224 35751653 544024955
33723344 49285028 463463529
28372288 43597158 235567938
25330005 4849561 616738573
35557888 287945 720869202
22557991 53004235 956706971
21287250 27506366 709489586
38315491 43445606 685641210
34571263 29346359 9675770
5257701 2917953 584241968
5005908 3671522 974286370
18879533 31829188 605185267
37875267 2878018 678322281
48986838 4792723 246187702
26475630 43391168 696176874
17557835 35598024 414828350
41151728 28727092 301763210
32511671 30604038 31284566
45487373 16650086 520910349
1376220 23702680 69520974
13663536 25350329 116814559
50637103 26851719 530335942
8027837 22236771 4009155
53493694 48332421 281151249
29838581 52650820 234954939
48035593 20861101 908483850
16871542 49751974 852889743
45968906 5833172 539667696
49575311 51271962 412057620
14932267 9093464 285522604
11138987 12225917 222786181
15864825 52056527 346155983
25157611 41836080 590610728
32753239 3089674 466500443
11080891 38415291 649068502
5919271 33020196 129988825
24425278 42668758 173501037
11031596 41849720 415482218
558256 12571258 384586383
6910908 12117322 674488094
10463923 35181672 671644094
21646534 34775811 383098359
25139998 50135152 585226852
24506715 41750135 249846608
34918173 51020750 370270969
52466363 33856860 865557696
22335465 31468680 345695922
12200963 27775207 343217422
14646056 5245670 894002167
19643069 33538750 223248227
38170270 33366338 190052506
35948270 47015077 36458626
3212059 21138204 89258968
12420703 34681615 780343190
30433291 52102409 357942068
28013858 35938212 254200891
5475073 19127347 674829685
11685398 13103819 923379735
4256247 13663254 767799214
45852587 20990589 738745673
35502229 13133746 616908904
17651832 31022533 326094325
2267325 22355235 281762951
4287089 19404992 593537948
13062446 31646447 565177355
39202546 24393032 485704108
2349094 1505663 345013408
44574400 46808632 115060556
6988324 50232682 770868175
24201195 38658496 486364829
8313036 39686795 143583384
20849692 42200291 40185858
8783108 36908006 81222775
9402246 16252464 244730803
2404589 29588815 643893554
44045687 46122355 630759605
31068096 39733118 96074020
16627719 31742869 472864645
33317355 37622999 995006680
17864412 2866873 576743714
9048257 19559815 968549681
23651592 42689115 787771086
46738873 52632471 715207305
37253335 32803564 500336979
30536852 5024517 45026484
16051173 42611304 165735571
9983064 44943556 738432319
5328518 36720483 122778037
40005813 7604252 260245222
5712556 21748442 644970059
23275660 37424388 761955941
44137584 24489350 914631173
15941841 30718167 772223527
51033677 27288380 944423512
19140951 51375425 968619349
27325922 23862125 912394047
9711319 4954180 712080958
48705800 15454278 80636705
49586808 1283632 893237770
8802482 44105678 941491192
13329529 12516608 776951493
49992896 20386454 123796303
19349675 46699550 667727644
3682166 46665991 565363779
42824674 15389225 152733118
43545112 44336934 35015324
25483520 36163021 353118760
31058943 34318414 295611765
44900790 9055424 366462097
46080523 35583927 480521307
47328395 35086480 766096980
13263695 17459656 96117787
30383174 45525946 400212751
50085767 50467443 650922158
10537121 13130478 829774387
4531025 4918347 67844175
33605700 546509 375449559
51667066 21531894 649978243
47954080 10237611 728752978
29082330 21639442 676721459
36855270 45576326 215236765
349359 21735161 458556496
42438959 18233476 365712775
28575953 51623798 85901392
3228683 14808613 367851107
35881170 47143739 738093995
18537758 24785686 478119955
29185987 2608662 398097109
41830684 15521910 461864183
47575675 35608721 208315679
1332330 47088091 870289142
50662880 40950919 514654901
27167580 51832473 388692170
859863 49193516 927498774
36495862 7376056 744317402
27024397 6603445 962998309
47483157 2912133 521773251
18156005 31375615 538124314
29721347 40909854 44390056
43766941 34744823 890370212
25612758 11493868 35187884
33856546 28078025 459248597
33421450 7224713 319998619
4511392 37392572 225558307
11637984 45455514 291379002
37306627 38761228 933838952
10648187 22466973 215322951
3711388 10536442 879520691
798401 29172768 252008447
2276047 19332107 511575832
41099859 9994250 266620792
31809926 14897963 673761100
26571930 800860 977570254
18471458 26763773 888476800
40251487 34246885 794253048
39812782 40755071 164595678
51194506 35262926 73806629
24909312 14658114 873711759
46721280 24747555 617134619
45710769 45923917 99605192
27889894 62855 709846982
51910523 23277631 532872483
39672819 20343631 876494562
30328257 30995164 350268446
50448465 44808772 234008247
9772695 29819862 838050679
42286247 7938219 13915513
12855181 23307369 937845969
13946598 35742723 201100338
42512677 48586017 262720945
17848403 7358999 150654874
41337740 26723745 258756348
5480383 4252732 127226421
12684543 11024875 338549308
37443842 20757289 605104650
52349353 25387480 901953391
32718821 391059 908903524
49251045 43593407 37416141
31482061 51404107 836856930
47698618 39528545 305651829
26198693 20289078 211680188
15264656 15162823 422654799
38988595 45193748 197733688
613931 4647984 305564613
39558880 4576487 518990576
41081462 35166333 2964785
17724256 1202806 650413450
33377993 13122495 695919270
26093118 7240721 558262457
32383156 51929690 490478431
39622618 22274516 839972785
26571434 45890615 181100819
34834318 4514994 22923894
30784235 39933736 175449325
18334087 46365827 887869206
32351541 48972687 555788418
29951452 25889299 760091986
27800023 22122113 643103520
6511114 22853087 336730369
35286153 17464427 909826869
24613430 13584567 807486221
20899038 17013663 555132980
33281599 18919400 961007101
12163419 43493129 539513594
37091315 42429535 955236034
32261721 1026519 438073676
38857557 27257880 244775450
46054985 5491497 193878607
23043768 20230215 551191874
13302396 24369546 603377206
35499150 24959855 870283191
7162657 30711688 997782326
50191019 31102125 520212846
5762428 27289538 523585871
17321948 8357493 789836033
32119387 49415755 462910069
44866073 35859290 700943580
40070458 40316452 821534044
16512180 19738266 777179263
6431268 48854795 33228458
16350938 13276046 961019210
6859369 52941349 711207391
17799196 12621097 76873470
28001573 21346367 489906413
33884485 33970174 222333982
45753255 12680218 372192225
32615481 49017932 903085180
18695146 24650586 565136080
15119341 2334300 742217110
25623223 43756521 277740391
25542965 39917758 66812653
25109159 52837197 309900329
39690440 24270254 546970502
29812644 30071750 658193148
38297134 51512447 421561537
29932607 8542626 364874158
34331586 9581498 827798877
24058196 5264115 895156270
16010350 38573293 384526021
30359312 51418739 543398151
13073820 20867713 412532815
27797710 6246887 469714420
24543866 50717418 176608102
2185147 42714663 753108761
6769825 4321367 991269437
4795863 44967410 332560138
25232612 10119059 764689025
30852640 50778705 737859899
23571770 30867844 435475524
14695941 18389839 733850282
15653637 46974657 677028733
9222100 45942838 982223898
42564166 25587833 619818502
36201791 7243984 825357004
46011698 3758161 797903063
10192611 17876544 462893171
51248752 17672592 855622838
40902898 31144596 404822726
35449928 43062714 996790028
977735 25211552 76341291
12836182 40016110 815376315
34774839 52589020 794769092
7358380 45415215 584324261
29161024 50159273 621021372
39453866 18321848 897606403
22967056 6985561 675869510
25922405 28582178 182530014
49193984 36559083 129701977
26537881 39380086 715838286
27586658 7498414 288169021
11909704 28381008 60674869
42780495 28517506 462013538
7432959 20922485 682935919
34438125 42097397 580456468
13377898 26426501 48430815
43665595 18590988 467308860
9351093 44199364 634500256
20198378 9443267 254791009
43133513 15299084 325298698
26976851 50545615 495168967
17112144 14827949 667128827
32082858 71642 325106028
33440396 36110920 432681055
676626 24060608 406644755
22396668 43112035 477209570
34093373 4492442 402392598
49657298 34832654 12895253
20238087 6412362 576886061
37902282 52562095 514503267
24336428 46377120 618854941
5214243 14105258 874456882
6942422 36211857 948655438
5993798 42097328 293581233
49212405 817094 699632015
2098485 12432880 616377242
42257987 14026054 785661361
4109654 38874190 633251310
20308154 5637885 18376135
46805882 31304954 79441169
7321019 7137869 667575134
27266063 48234932 988009512
48444823 12506159 299963901
26157364 27203712 348845724
14622133 2251383 290062761
51870061 43984260 989951541
24602700 615943 968921511
7974006 46015482 555328758
39645144 38144060 142891959
16690158 36324185 577592560
18949311 9742678 360903498
14347854 53327039 160252087
5895986 13560743 887981148
10799574 23265970 207831947
13554114 9004712 983585127
29204392 38681722 193334892
12483112 19675158 287321649
12686640 31447223 46951771
1879579 49553109 687122646
25631872 26540418 877859865
28892619 1524625 949847918
4894342 17953645 470113601
46238878 7488015 792647430
24628719 37719423 357598565
30236825 18148342 721261045
4443365 10938514 828513131
4792382 45162818 231303657
46318551 4386951 286486020
12985045 51446924 422469604
17346641 7765488 415559788
47389328 3932727 754029071
32594636 41775276 470561897
41443285 1737926 867107214
11013605 27645090 709250406
30607292 41917719 871828738
39642939 6084088 544260427
32739067 39599551 611524613
9628247 28714304 908987929
47055272 43022370 894917659
5864803 4201121 347887115
52357799 23528992 967926533
14603315 27006742 173224219
48561764 4156659 875100474
10315880 13424113 958610035
18665992 25386866 62159068
25699437 18379313 607123764
27582981 26904696 914859156
22757106 4853774 842193272
13801497 36611521 993686082
16538817 32394842 415517638
44052024 21693508 205671919
11244075 5280218 451280635
12297823 36513947 957869916
10333710 45593802 761422077
30811089 12013397 890040662
27230805 21733143 607237592
38349955 9972356 957797261
4553858 7932720 861130655
14022242 24532637 621384669
33603230 16699595 876725462
26184838 7334139 100514038
347646 23306632 372667119
14417202 37390466 770489742
31318975 19875820 595352166
42546205 16848496 71154532
663801 27008359 983054362
52677347 12779721 692913860
42869481 31103925 117825601
22490456 24184933 174523472
48284328 16803816 1206050
49733404 17865064 918713844
51294853 36579168 236873340
24456053 45841158 313811245
29736157 34422840 616850865
220088 44209660 224287829
37804965 40416748 834233110
9339402 6660062 737270092
6656243 4186526 62128715
12415357 51710632 376930183
47575858 10063613 572572914
37610258 38013470 529130807
17441973 12064660 65531737
23248518 29586840 134688954
46625439 31454274 220135114
5504563 50134207 337935351
12939281 6600784 529339960
40826547 26914182 56452828
40063086 11594574 955056281
21429258 40805078 595860183
51672850 49427480 895412491
37502737 47099186 599336853
42527898 53298297 825427343
30070149 13866493 796090783
19824146 19076340 258957955
2706016 27693464 678697358
28019284 51514707 263363283
47026810 1088235 684177008
11026315 7168876 497016677
36443897 42145639 93291900
30985864 100667 664109311
36482183 22119857 892429002
35234969 43227915 529523116
37819925 2065500 455747103
46574596 888026 87534041
7585108 7728748 198984215
50998551 43094948 496700493
44193466 32592755 843154213
42798848 41420001 437483289
15512355 34822782 422019668
5014350 1092058 724652214
45469713 26972712 979646104
26459104 38660033 877315250
19524251 14466674 678542876
27733196 47735341 859577326
29270348 46856055 653059433
6897921 7249154 929076033
24414860 34537299 607216570
29553278 40671621 791321277
52998206 11554626 491073510
10002053 25393429 712895318
50486641 22016934 427245239
9847894 50100242 496709131
51575195 4605921 996378142
15826140 52213230 708041131
47796414 44663688 851901409
45311844 21523137 749877817
2921640 8074951 389383976
11701748 20179759 428070446
50312771 14046693 838066237
17579499 43788203 315271287
21153068 7665714 880440308
12481975 39891417 424988563
25023398 40425920 932327963
53375351 15469906 294174933
19094787 26144565 931650800
48936288 8033241 639422946
19955176 11746953 58859253
6232866 16906797 847520320
5993700 17240499 781672817
50557720 43171127 965380651
7605465 16542329 583287507
46772212 16132019 950905195
42368937 8011873 23372361
51288654 14926677 527027047
43701983 2981185 236614970
47971239 53061813 49088242
40345867 49553659 458919935
12945724 41687970 11060376
17431016 25086971 457845956
46053907 34630359 857272082
48277792 1078056 498881275
42094699 1824838 453039713
6310609 7744446 403271668
47959178 11988577 765538697
27903392 39257059 640277999
43145863 35907127 596678290
13902046 10614589 991274716
10694946 22344293 334997677
11414950 5244410 589308072
20007452 1832766 517076144
5793859 16574921 245632845
24239700 27084238 372180185
49671785 7480199 67318076
4356723 45574127 618711768
15140178 1025416 899702994
19042387 36723864 618998969
50340299 10739803 320446135
37638117 12597271 476378253
27884311 44069780 898291047
4269141 38586794 500254994
42719176 41002326 465299923
45587824 13298414 631702040
48246858 36299614 463385898
5983628 25694222 56739293
49216189 31324758 143171558
29015465 47195087 849378318
31558070 35925011 56481190
15181071 14704307 730762850
13373913 11747101 659492308
48492871 37242289 841818083
44002697 46329946 76326511
26871065 42875878 448206064
31634836 31854021 933288590
26612919 7007213 613153564
51109377 43078462 35049949
6922207 48269323 213578378
17633526 47889831 607229273
37252278 38097851 440239098
136678 33032414 799561561
38243465 16111001 482165722
2347206 18469258 743729197
24211815 43553927 922243059
31394760 40184888 11150278
44218870 8071132 698971262
4163601 46623613 206335481
26965271 4087833 413752273
39630780 52460947 704444854
15099970 47058332 335632682
37271983 6270596 688994338
5343318 635798 355203198
12292595 53359602 779211458
31634918 26253975 741741636
19455900 24605785 880188438
17529442 49666807 655376449
38525515 46529698 364911636
41027623 18994200 941105698
36079404 32895522 952768429
34867436 3570410 284055660
17784056 2234781 88518370
26764147 15618304 19016250
18336348 47762481 327988051
25239104 44055265 325411239
24459087 50496658 706824347
48296415 22709142 874934805
50344309 12054722 560387511
7470774 26922733 967555795
50287983 39115354 754541490
17118102 17618226 47074047
43906082 51650972 229205687
9799671 35730008 242054079
38432858 15767485 537548808
15966663 25278762 843242691
45057563 46604567 384706135
15871437 2339801 42704686
928024 10493023 270582906
43181513 9012920 548074821
29016707 33703914 37795214
11980401 36899095 450848883
24284083 37681890 919283510
47196214 38672451 596248015
49377557 34421440 505994956
22542090 12071409 934050354
2787530 41833066 193986298
7088550 15743958 907861643
46830260 48648519 633345841
22241634 26807045 835924873
50090209 19408657 563801192
45627065 27755903 977760701
29756255 21819941 726231874
7442721 4896821 461323600
2577926 48051801 101615209
3810945 33696282 37864732
30894535 17936440 172403316
5781716 6769608 858358207
7093597 26559301 214769463
3930327 19803187 392831576
28039370 3586863 197325388
29602227 32850927 57817014
2187543 25116804 463531682
2223339 46641348 540965437
21903826 35550608 639182973
17381083 45843837 674368216
24398463 19248392 357493892
40012965 15651341 697451203
12484588 47755923 494924225
11531314 18779239 432746990
42125001 8308576 447363034
10402960 6419957 303459551
2757420 2528415 865147270
26652912 23777931 376984398
2440471 11538758 577776817
20879017 3129923 509711214
43695559 33296683 424359578
18195135 41282290 558696133
34634526 1224621 713134869
49320122 18664704 58393029
17575629 22165642 794252949
9905727 41357042 534869563
945222 9643026 621464844
581117 39654015 863528316
25887392 28988271 347845192
20159310 2254220 162105244
5091375 48875062 991467332
19030741 18640976 934597473
750650 11149272 34807742
14096866 15192809 866493265
42069218 46691593 604825772
46589473 2226761 212168723
41598808 24881929 828856786
1088059 51574731 228961345
12587315 41778022 545680693
43896181 49979758 922237094
2234577 23560960 906941592
32092020 4262063 63124598
49614675 49442013 221594051
24799396 19793312 304168054
11318840 49151451 417660949
20517707 14924750 652319138
23314169 227646 520629563
5616046 50800937 92469194
27721680 35416004 725795760
21299110 52073300 563663968
36282368 45136611 890479683
28732389 11796759 743571737
52501609 36715622 472051686
5872451 23926250 479430482
20109252 9614250 450878085
19878935 14384511 252725322
38570651 28983151 847672003
803404 9230082 840175770
15500605 13829435 515242346
51515176 33701616 989817084
31171408 26470327 24668436
23984211 46794081 458334335
32422722 1940903 429767576
24874253 14138095 95889890
8674397 23270684 454288104
20234189 27274060 879790014
29749601 35231664 511637262
48084871 9259564 647909006
17352474 21776314 780138558
28027244 29478498 811187379
19084316 16937118 111607602
20204382 25936341 743100174
23260577 41384283 101669978
23997658 13959916 570444492
51065677 18831942 26765053
48489050 30952646 326311780
49901664 34730109 613221919
27461220 16706059 5441767
24918930 4188959 47688848
17583785 39677988 121957785
46412300 18428421 513917649
19178927 21091051 255173060
8776384 80002 755693374
31796352 19879127 919345989
18678578 2489114 461792925
26015406 19935642 984326019
3551268 3926600 667830831
13892534 8912496 712654244
45914721 12360653 948948502
41947312 21886506 120384516
9733304 21838408 150005728
1933885 51150359 644204922
10472672 41588462 527679220
24284975 39597353 996566611
29006871 25867012 189532932
28533547 50103686 588318937
48751285 21356027 428833131
8263614 16866346 675836261
11735842 52023780 901444365
26343413 12556349 753272236
48859336 33423489 965412834
25336821 4686884 382366925
24538426 34060244 818911632
28247496 46763564 649612531
43843534 34403921 575661955
4596539 17653418 500385210
48612620 12033413 459294683
154773 26493068 990297598
16592442 35058162 140477064
40840556 4506297 685852522
3176214 26244986 440306361
43928579 42995551 82022385
25638158 51157377 267661558
13656886 19560585 375136597
43161025 25535407 572741055
41125129 23331422 343538614
23741903 47910924 366839172
18655795 24526383 323799774
20463496 9434082 517572073
8909676 30022546 917946167
36966367 1714856 736603418
25646193 29927880 51950048
20547744 24006919 439723504
49581171 24458508 814057584
40786579 38706950 699366698
628152 9691422 880318678
7477144 18348494 436727660
30025133 44921971 586002803
47014234 38337219 788528806
45546351 24255858 381485
45508024 1536085 636443691
52190383 36770058 873891264
14430596 23490485 445410008
17936442 3534205 121241934
8077998 45243277 784592087
12250440 23077545 817210696
49228439 39160127 894424969
19400679 35140173 898239474
44161172 43110250 467598118
22999547 6065564 284815591
34029736 44880688 308510101
2271819 32986788 119154958
37474924 22736630 115173355
27959475 20308956 611429419
26069719 14436923 765818058
1743827 9906730 980572583
44904893 19696436 501522681
50355510 3252698 84381595
23537555 46937130 457517638
17393547 23842771 84230326
47045417 36229559 38363523
4401314 47709917 443858992
2567163 3228917 901458282
24433492 5569153 238500341
12358248 10688839 224520038
48251334 39911668 996113883
748952 44850800 407851071
18115734 53174409 867598426
33387386 44422243 305003848
29586078 34378403 539863107
9099688 48296149 852963459
50361770 14103740 148017687
47422427 31769595 773714367
38875664 30569704 155865121
35853237 43459034 936113634
17231427 46837122 948279477
20873566 15200468 160827285
6949885 36859996 149804468
6680576 35212746 590520123
46561084 48436904 514831650
29937525 45875519 580576668
37223467 4424804 411269396
35219506 22678114 984392950
8876780 30936246 854038073
48730144 48837003 292991029
40049786 15975376 520218379
12852016 2234311 781898998
27756644 32740863 463779510
17059893 33403350 223800204
30958200 48432079 208073163
7949956 4825934 161872984
22763277 17568223 490677169
42751627 8523685 485594322
32316476 39204601 819351019
33311131 41157844 447807744
5605041 48739808 521311688
29954633 3066917 682610788
47589775 33248603 491364361
3067253 8358343 989387231
40482964 27763996 955641891
14225563 50889923 55403479
22765160 20195536 753177952
52034222 20118779 272743068
29414979 9781232 732479732
21563336 32477031 360964190
23047670 36400206 805534178
36673944 8899250 665883577
17334981 51280443 49763328
14938076 8663970 12350504
14843384 33245534 446363852
16839305 20355931 713143330
52858690 7708538 918102474
49151736 6486305 450649692
3382747 25328385 902398332
12023004 11019594 162395146
14685916 13493156 644054526
5379856 11325934 412283592
50412885 48732601 440126923
40114914 12494641 317074844
4049934 20794204 882291200
32608718 34375637 912567630
9393409 25520799 817592091
634388 17465273 493323941
45960578 43457521 443527304
37227322 51715624 287344027
36647953 33216766 667063855
44772488 18204064 558011043
44516273 1078709 229536958
51985462 12767959 233320995
15642793 34760351 134200278
12022128 14701754 607091841
2753019 38260650 475507103
11589645 33370429 788789006
44157108 49345170 563258351
44143120 24655885 497926727
26610466 3160053 143563600
3712667 6005544 955888342
16078947 38744551 822616583
25132277 4044681 512912731
6535963 24371494 956335514
1342827 19317839 199402075
46081698 31138342 718582259
37982523 18181292 271282303
35947818 39000640 791977701
47327529 9974153 888160347
40165241 7614530 977973982
18006014 22279154 770786984
38571603 46230567 681273308
29131904 47829171 815614370
11043198 27876179 191200232
12140733 13634891 268645863
41981723 15954028 65901762
25711516 47808012 69643672
3303621 2816983 913443667
50131125 22617743 474468458
8750425 49938600 644777837
27105939 43313365 268817928
34767375 8344160 952753015
4718353 17854967 102039430
39595173 53361303 616321518
14318375 7509090 528215664
24238502 7979754 99223215
15372621 36394276 994701070
46501591 4870445 546171474
39930414 21478821 667095779
12002924 33560570 232189477
43852353 36567982 583662629
9153107 10957480 181620559
12336707 23040801 613054003
28274552 34302696 223807350
40940301 14048476 536136897
2532824 47541914 335183420
372763 24012458 954712851
13812053 40037266 5440838
35130897 3393420 724984075
40910658 49044625 339103467
30750862 22349134 914429131
22330289 8137114 300887835
12982532 53209757 516456347
26189147 19543202 182389623
8621393 3228907 943949190
21324769 22026275 809527452
10503620 42051386 167510721
6878640 42071303 580032669
42438538 29341607 198509227
18135516 25896466 253660429
34810651 28103774 721528435
44578590 19554965 630374983
35907299 46875280 94915062
25605926 20556044 521595756
26882830 2557763 803938713
38928775 34730127 810769249
14035317 6994427 31858821
45377514 42222837 401866680
46196572 29934121 457802314
5704420 41305283 146752643
53255680 38556755 177364228
52762200 45508422 17127747
36576971 42545787 321427776
20147423 42006705 306439564
8805047 47764431 652690824
39461040 48619866 754036631
9594802 51110172 783105626
38059228 39584772 847859295
29681495 42884149 702801496
45417624 29498616 100251570
5371465 51061817 357566725
4624415 52831567 999847752
51014007 52674617 674552994
41738789 43157995 49330105
49154657 50435771 319513872
39518427 147774 968484523
45996014 39027116 29092762
2723477 18824532 165602258
14976758 50455348 138683683
2462284 10612986 211780843
19544103 32824174 72972615
15091298 42209553 797795085
35118211 7459782 823114038
25109297 38909660 348240993
36122896 36016075 584122361
14227232 20300110 210956626
45896847 7811529 460366863
17890459 13339071 985009490
37338621 3116835 726624446
11799720 38634749 37854371
1522963 53211921 146153573
31206633 37610292 555132790
44057309 28249841 360847251
44348338 51536533 358273845
38036334 8980940 336433647
52605583 31237505 136915747
9068672 46551303 26359329
12544986 38850067 391120939
902306 19927090 979027066
32521554 21076365 169910121
1118032 49474146 355312147
4215592 2451856 161067460
30710439 19796456 304399688
6364875 17674024 681636556
42743329 2163444 685030464
39906627 39059869 147086471
49356650 338003 815312680
1614831 6949599 405405982
53163817 25924811 524026254
4117137 52734607 691415695
46968206 27822052 108344286
5490184 35427932 891721003
44518333 21749546 38427821
48481231 1627966 854038441
19723447 44671969 671573010
23245979 5137984 107675111
30388471 2212304 102114589
25401980 44339934 649659168
45353385 46737598 277167853
37433266 21103968 842974305
46197362 45810692 986438922
34728377 32632803 549608402
32305953 11972295 154412137
25056479 11148782 811415370
31937758 24659994 278943450
25399182 6210036 777634188
25431553 19795575 395807007
42036475 11922690 117347938
4380257 40524310 791167960
13819560 48273751 633542845
17660891 3868101 244970010
1091125 50868660 960362070
34185267 6715202 298153225
26326469 13586876 614089595
40372520 38826839 183965833
38649988 499399 740147535
5625335 32185881 273581888
4226797 14499685 338590979
50738526 17394569 276104855
31862374 48784966 18724453
18312224 9122057 568785690
2256155 3714831 872823659
37248859 49453614 145404608
8560034 49035615 819153112
24038158 35221592 10815192
19929463 41852509 948665827
53436419 6343182 195136675
15967741 4277074 6700473
44748550 37577584 523893667
17345469 20100420 184295622
26804817 30946103 502202725
7789635 33609829 924996366
20932376 49394711 128452132
642144 41560308 71720356
44008312 8199441 692395310
20384351 1811431 721308291
24720041 43644372 193298073
12154594 11749883 916974385
20995423 29769350 57038992
27038728 46916659 244297385
32228340 35114480 612593780
34990949 28246556 527384084
11486734 40435918 256985658
44673262 50984670 808760744
18381784 25709540 790326875
8299358 13652285 380392442
24586833 46803255 980448588
25304169 36234613 765181230
11633237 47793876 48975743
20760403 51709875 412150393
31065607 25567486 935606810
9375890 3649217 118728054
53170746 44990804 33124965
2042703 46689444 557435736
42046232 22372862 303600857
11963997 13130175 520053637
7962862 24381014 482488718
8602345 17232435 538310895
8894713 22623547 87975026
16055713 35561789 168328144
46950286 35380972 881701778
53192283 40157754 632459382
36828111 14277298 734245293
21512375 25305952 433606754
39520086 11974335 895779969
3046214 46330980 21380805
6505180 16100794 18949399
6959314 22606493 8751593
32005844 51394761 250392088
19418389 9560617 679702053
18300107 33854224 738222284
14467677 48690585 31276475
34927880 51640997 948803328
51149131 20271264 764388884
17304424 1747656 412791671
46049447 23392635 928793826
14374330 37331858 904057360
6369928 34047537 860587592
29147799 8904055 965622686
24108899 36911346 813671853
43318498 11182165 723043358
5989675 9429427 728404543
49297348 49869847 89357520
8210811 28843655 879559167
27348151 5394814 675486523
16626731 14294403 883746554
43712967 29634785 951836064
36866067 48137048 103988069
13550257 11974688 667216652
9242702 3928857 307744105
25129515 36024490 757763533
25218979 20018186 637607367
13215490 222454 915054037
9094129 26742033 249885439
12387096 26519747 596445353
18071875 39196138 184058387
20012313 48827105 985015766
2613508 52377379 97457935
40788555 8521666 478628919
35212234 43443123 62142511
22431952 28946157 415237558
51862280 35070157 906287944
38847904 53314705 998567334
2933135 22525392 612473434
41253960 42626307 218783499
13804559 15228076 199731369
26742083 18674789 883071089
23239650 48090221 550606828
7524089 33259303 456077909
50099188 25679826 915341208
20198364 220829 756815028
11217894 8324163 935316825
38674560 37932660 581219082
14208614 20121462 240613514
26285113 13249558 392424923
48596818 37250202 246997272
15932968 15682795 129826590
5845217 4202770 738405994
52401868 43215605 270118198
46148522 42067495 740832440
19528475 37426991 359530988
5804229 40597798 968661275
29540516 18674807 517462872
52919359 39504558 986183353
53501580 22279162 413563093
40194667 2407180 90506131
23394249 25230948 99373922
32704184 29947426 235126021
44563577 35121532 329340076
42705643 28225590 178595277
37320986 21668070 675981093
45144950 33056308 378569151
50548573 9317503 507027572
17298278 28670369 582638171
3240191 45734353 746576583
29779011 13572630 704838166
45230126 23350747 448741966
11162472 39901387 176006841
50878755 5096002 46312500
31839204 34371183 615624913
16960464 30151402 723867378
47541015 24926999 996514575
1189236 52471224 133547753
50005165 13577387 68985091
4711043 36046414 302809697
30369635 32793234 685378811
19445551 672209 462662682
32648194 41029050 455223973
7802402 31528226 536329690
38543636 20863299 13508911
22409933 31768279 484324946
50299320 4544230 89676650
44690712 21842808 343905098
22070518 31694711 548820234
45526661 46867886 970603630
29102383 44510267 485747486
2489337 11764081 794970284
52547292 41832960 109345035
38342219 21700183 858340039
7207931 6663742 640151423
25832142 14928882 388490129
16565523 51451347 643283701
24798547 25606461 976842913
37317124 49523228 499109136
38390383 42527796 789825646
30477575 21429114 16613048
19868039 27728883 858512069
1057548 32625586 427157403
23932644 52166787 381809359
806146 33392439 990987059
2307237 45223189 394169452
8228190 32632382 843628225
43233073 9232373 854653137
51885522 6463731 519376339
30835112 7981412 212997916
1373565 32996566 610648868
43748444 34208711 457457885
34596928 45942784 779794088
21430569 4526739 893554596
24444436 15237672 315354012
46152233 22110129 482325163
37679030 8412201 467520178
19340740 31808633 203200796
18062597 51650407 358813782
53451887 32526574 91014815
40699269 51758259 797376625
29471040 19169156 662853973
31077086 11232479 232618739
7874361 2809531 294093189
9242702 34952163 235350965
22193082 8944260 612666334
43177686 3141514 617096756
43915412 25344373 210380041
52539059 13614661 105368252
53034826 36451402 642453046
21235469 28835443 650057279
41626419 1856807 80986719
4709861 9926221 202376827
33901053 11649126 171003739
50049270 2207916 77044866
14726426 16016660 731519306
11871089 1957094 715790660
39480794 4019120 265500377
3960194 8079402 261364095
26744456 16170495 617043804
26358625 22716679 590849152
242339 4671649 414521211
36602131 15330027 308950351
44748248 2729035 747410090
40628584 14795706 839927959
17223259 25028607 708878536
18460827 15581957 686444618
31432721 50489125 645397019
8819571 23666902 530582502
49368843 26457353 248074330
35109749 36758130 895055685
32324969 38944346 129565385
12793628 40065861 229597283
29906499 16692697 976010386
20077663 46806256 224809864
10619565 6841799 252870077
3661419 28552095 801976431
46302855 35634099 251182494
12009988 30952152 806237340
8203340 25695057 611462950
21663108 15157898 284709615
53286197 26765341 38734472
46862449 12519408 527410844
44577039 26530424 687521864
3908541 8083026 897955071
24622864 23027057 63913927
50249272 36370782 58562074
8130500 47467774 967823396
17772165 50295832 215271920
1851022 3991767 361820969
16999000 21011262 709511907
21702531 47552277 46836193
2241441 24081160 584046805
40745177 3317051 306708534
34083044 20940182 802961541
19822000 30230001 579742580
15678377 32575326 227122861
26780852 45139883 43112679
44036320 51049266 431566050
39364036 3483743 408192381
15290092 41778481 601898681
16044239 51885839 928319627
36381796 2009534 723772117
1211483 21397772 418127585
2154901 14625170 172917873
45310226 41879237 848295244
52404909 159625 226477692
51104770 14943223 562409933
50900029 51002434 703447141
29072141 264959 535859432
28307917 22615170 135008533
33235111 6395167 679086819
14993503 35364761 257106980
27365147 22223962 987506916
50350945 21326275 713339969
34650567 11989448 403179820
31539502 21501556 235600502
43335700 34944285 498276771
2241551 29243342 308294989
26273231 46292716 579006937
27922865 28665281 569993701
4656272 34633290 77941779
13939427 2490894 56534268
9366841 10905256 265579131
1497475 599003 329364696
51672450 19014016 169297904
6786072 42368345 389327969
14487039 1281611 558582743
240677 9214385 693488283
22113047 10128027 203311891
34002944 19269078 508748260
1736511 32695405 197644104
43154258 36850006 860744231
5001887 43625393 387164410
43896214 36848456 589423424
51468790 46723557 208324611
44946384 26438053 628451203
