1
76499073 6164
7092118 36877085 203998925
36786238 10138049 207577870
42883849 26864000 57876058
35649453 36095883 286748594
907370 60967948 974842622
43115544 63507085 919765955
71022451 2620258 989230575
40224448 69017402 444488060
71249892 12856985 994197511
29804425 8751 419874126
35996376 58042906 168359879
11774777 36072135 214059635
56290375 20568828 98571107
20439393 48233189 390370277
44003108 68133422 583147828
25765845 23122039 845894095
13628813 24974119 434682383
60380054 36737404 336883142
20775988 13951928 486854403
66104476 37899562 864958422
2498154 69355408 709775067
54583432 48058730 250837066
51508490 40592150 195404081
44242954 20203444 320906104
3952535 68812853 759571285
5150628 64937215 420570309
52617915 37976368 79761864
38090688 67037768 489585968
25995416 42264285 15835735
7303643 11201030 558670564
21214771 47736398 548974625
70936216 17530746 167216987
26311329 18423948 363402136
43638677 54579296 450980186
7505963 38574848 823633764
41151623 2017194 835345205
60228061 32219681 749225259
61629500 1933548 850620013
42195605 70969553 879725325
59428104 47439441 533430331
13609288 27764479 622550973
65841320 55411914 7484455
58508897 15415082 110527773
40540803 1574693 453095867
3493515 56191431 713246132
10527620 32160667 405874598
4353948 7599846 804674585
69590415 49038907 580416149
72093925 55931400 711946799
51076429 59218855 392828189
53202188 38311432 528352678
12401569 32202927 647774421
35290541 54032051 681727538
8167889 33074737 787694996
13011737 4851506 931601247
10802993 22204025 478663503
25354358 53904457 827828302
5898655 629291 94369393
11174305 31613556 684300763
36489012 69601463 337991365
19391777 4671100 640896137
36540147 4016400 766023994
62877729 21730934 351275023
63072538 9351507 336203335
2810713 17202355 926268207
64764499 34284561 662693508
26762958 31179208 778312923
26684689 66361175 3186848
35511036 6378346 4444834
12058262 7223575 363913207
11840225 55775319 136309249
66883079 57993112 434840019
31844462 62807424 605185088
42207590 64248782 717752509
11876147 54446077 634324816
27094399 33270743 181721496
34820573 46783501 582074267
17532450 7400638 418928057
46669552 9059521 69561374
71599465 71350149 651383554
71566241 23335694 743453936
52310001 38147893 724296093
58952994 69377416 382846696
8968674 55323568 352513170
55584136 57187439 856366494
34203891 11847255 312186567
27700496 19828977 183893941
41771069 27544674 573449605
42297306 30448686 958925106
472435 29133608 350614515
53637637 23897877 987017184
51135683 25977558 985565911
45037730 5230905 587951511
49945504 50711499 158429580
71408453 48068688 563269671
27596305 67662849 853710336
54465007 11321463 915150866
20727724 72457867 319627232
18261977 67274320 164208195
8996836 19730441 892041769
72227243 33790025 595806731
51425535 14425588 110820890
65085406 69709189 725526246
28027617 33871114 91502005
51925211 45788596 678507173
9879096 68725364 509056921
60437487 20230283 631552709
37019600 58537058 555866954
47123714 37817507 876654852
12588337 39524763 387005624
5441052 13925868 909443299
14787017 8992546 296809775
59923268 55688199 241085876
60269330 49415646 686190894
10000014 65119024 100625888
35995275 71997073 983185975
42510999 56482259 540638871
20748315 71867665 519218765
17559193 16197709 198677772
11980706 10883872 994606930
24308868 1104858 354249881
12963243 38556518 456557100
23487638 3857420 516373055
58359682 22217162 445576648
63114717 59141480 656090234
69601370 56619753 506657768
30210974 70865075 223538002
28645645 13959875 994120640
10618661 57604026 633770139
14563656 27021622 498140274
54828216 48868020 817837837
1052154 4815476 932109021
39670778 11442167 165136801
30768789 4114259 562521052
19194258 21713656 744864950
4951171 56798661 629247964
23361102 23513077 976992981
46114287 7304608 839155299
44710940 54221537 735894594
5860840 7473122 984637033
71035 6290362 471806765
28852504 4897611 655422515
38723866 61163748 518036466
63286350 64542810 708005629
2601906 27901456 339324092
65217319 9013423 537475269
51747934 14673846 337360875
13650125 47691627 742234668
27597444 72698848 86293303
55426014 14128496 830764814
34822543 25131017 865524218
33647620 52715809 503018910
46175145 13097739 249823163
34998456 10868784 713732953
32213952 56341671 581713808
60137369 68861969 47193203
22357563 51246412 430821995
34746607 67343395 90170315
33723309 56939820 365396946
19630462 20904599 784754156
5100676 5239323 357592198
38637163 15855292 166789539
69270234 49161410 20188583
4173438 39687875 954093231
46082924 52371584 452938189
44050784 31717628 163679515
71062650 71053264 734877720
42792478 21566986 820022485
53256525 58954740 160540672
45563958 43064331 419658490
66402252 41519184 214841245
37435705 54764766 553186359
33104243 70333442 298093614
48560857 10647985 178537077
47959913 28209523 304255938
69295283 9047961 518930057
12308351 44231801 713080974
71610126 57976760 875577103
39151643 60015986 874337938
55784198 68294013 689495131
33861276 19496004 326916430
30136330 40752589 303605607
54635126 30153927 947635794
72401019 43835907 712833936
11350846 16776009 779835347
16745797 28347209 680795037
16706462 63028448 106382560
71011064 42726984 641436665
48045311 10750582 119005479
7752552 15577867 345125866
33355711 53523363 233085840
44004841 70950749 927645184
50534054 6509239 32491217
54492197 5556940 35699588
17537985 34403595 917474193
7440207 41875625 276104698
24194524 39631655 973936457
42832487 26215330 681952289
21095518 6468924 392038567
27577570 34925904 680586133
31524761 32883377 18029010
47901189 44075017 774997582
53732560 60275128 975888396
71698489 35972998 672285509
25049422 60916022 921240918
58074236 18160262 547096991
65848342 28571566 351335
70046239 13310269 142514867
50093583 15172867 20325171
65545429 48308951 587729908
53706253 47148229 702953711
24157078 4302918 611935260
54388321 36853325 423477394
42688130 54285206 74865572
39801713 37718365 223085782
70322967 56973950 653628928
20637995 63678273 183584054
24522832 43430405 38246019
42332375 58798315 137902323
4316976 27359564 886970474
22702764 50163416 261170040
43261800 7745996 937490135
16810247 17899488 585633303
8590771 22528831 458900641
63727090 44585322 657316692
46266135 54650934 503476761
14833093 70200374 193014522
58405578 18194660 242947827
53204386 6889769 487104633
42710053 2349126 92757729
8811447 30578782 972846780
37654705 4429197 611762552
1689824 45613433 88096686
40534605 34121325 130029635
31257562 8671276 833467560
45765355 35966426 983118202
18356402 46302465 870263410
31446491 2254237 17990165
71653088 31925771 873201609
38743328 41301346 218869012
66706375 17792050 522619201
57921146 12280550 156260659
260434 11841691 539510563
8421607 1033772 731819709
47517430 6863859 394678150
56743434 52699424 297755860
67406296 44918907 259954879
44715785 39790107 102138249
50994244 47762748 432659911
54882430 16967813 592352280
40449430 34313953 48153138
28661621 28873010 25025967
3214283 40376579 849774346
23636818 53101665 921355029
11811596 6757309 381398764
71308903 11223029 983236042
9730820 46847027 973155951
2062153 47603682 766315752
31983548 66905853 765990280
69744730 22812683 120538857
47160273 40603756 691545925
59868222 44463340 318468047
44550995 46046908 969308134
35537984 53257923 325657825
59727850 39719594 360580284
21600757 48134555 616768664
57690686 5930791 634580104
37219058 16786710 375501043
9047554 30483219 621053702
24945319 50312309 622880566
56833938 29748215 590548392
37103647 24014434 496474169
22883031 71705784 504348058
13168883 23077536 737498728
34303888 46893404 692149186
71487678 71477175 532432002
49130497 55342312 529678648
42319935 7590791 862753034
39223232 65894333 580131971
31880224 16131367 433443871
8973099 6158479 736863375
36404776 51857807 292154538
55146759 20938705 924377511
71493484 51351885 671381254
7389924 8204423 430134262
4064184 51712658 488273001
8491509 63279815 945301997
49806144 53974181 900232509
4333099 31425326 260598543
16781701 61106890 172771790
10936343 50551059 611681645
16493919 44648277 98278875
65627605 65282861 51185295
3185154 23068889 658841875
7439914 61832903 846132505
60359642 9195022 138179450
41446234 53476017 672434242
25451795 53107652 336470060
54817837 15114366 102248176
57469125 41839117 64250068
37862369 56161399 403472128
24238838 34948360 281542452
21431222 71297070 886216236
68497057 51891249 793939761
53993460 8572160 207775765
55046112 41746328 769777200
9130458 68027492 34594263
11383036 27027587 260364876
51922548 5977441 757180288
57648999 22214690 614553968
17603595 54077546 5976115
740607 41785417 394735931
17044150 42968252 51279982
70818884 22301797 247376945
67822813 46106629 349204445
23062698 24953505 260163286
38406563 49359057 878123652
62302274 62629846 631993019
39161018 63033645 672182055
24832984 11915571 291301558
8782079 35166932 579551790
4582035 10225330 338615768
7315155 70384501 878621412
23428416 13891201 112569085
14451697 44425779 455350097
19593254 26133832 943974310
66502531 27725051 167020775
17553438 51978616 792856640
36051022 46506794 44913760
29395496 45486475 240683057
60028873 33818733 895914767
7876489 12078842 282532921
39765490 64882292 230566791
12582438 9142032 699241887
62913898 51962316 678925957
62142958 30404195 6767772
66875706 48517341 756932196
55925707 49575737 480809076
38118103 23845791 383883877
47667719 3940395 22004708
63915155 24199609 150135210
70282827 56856813 157037558
25055030 9378353 930617842
13385025 62963058 352513693
30263232 22377909 902734135
26720503 43989704 795724391
17731500 10213763 123612393
44053236 6446871 711100866
11369638 63631829 807339171
13252016 49961058 554923320
63771644 4639330 366447279
26931909 66330154 664494095
66932998 44365232 429482469
51004348 12280731 231942641
69928074 50854334 611624406
61487938 12785701 877230329
48692499 23527468 381553123
56857600 65993095 818766074
57805762 18415186 461632120
68494472 31901394 440573795
51573423 60925087 742538618
58639683 8172411 850347830
64944702 11005212 862760315
38632462 41180320 341166498
59854072 12492286 327978619
69785196 1670086 571454753
70569599 50040390 602215567
3633209 36126422 345152315
50389118 62163664 184891678
10441166 23478939 126799331
18619607 51923034 519478334
34944959 21893406 606039771
52708111 23046844 426096670
34812640 52748991 204244050
57726607 30558497 708301297
67238950 12654595 843660842
28859566 11761119 754516265
51697149 29880527 939790755
65553680 54875666 964128933
58270167 48529219 703010240
66780299 18816481 389574407
36000027 69958484 732004512
1941317 63925362 159362705
64077609 1209248 667199394
49738070 71819527 631437923
41309973 3059365 722959665
4688084 34686188 845361461
46073406 27398953 241851548
32992319 42075462 343286421
48984285 38081425 268207344
36430718 36287402 982997324
28582746 21088128 342925527
24478576 52442056 475671011
61441695 53131430 820733269
39461672 44241232 581939806
11497338 17801726 748484029
38834432 32479450 908017892
16326683 28693118 672775684
34710308 50778183 129752793
24843387 53100994 761844475
2642018 6973825 142683265
42376993 1529710 462665571
18647641 19332858 816740129
14984709 9839729 94844427
11140347 13876955 442701709
45476246 22929868 835122348
65138449 13678762 928755499
18192190 35988351 138493696
15475810 9397146 945828011
59084333 58686462 239336997
65973929 25343233 396562732
26802162 26438962 211806546
1911322 68238826 462217104
51601516 65781732 863000422
2295048 26764887 759655336
20648216 68526769 284459894
50385667 48293223 913093524
15179803 64346814 964135176
2710322 25712141 15859379
61693682 50646163 697469826
5573602 37252145 786319635
39851757 54498219 986398884
41354525 20724169 932166917
68551853 14870376 332936307
49653206 58441705 102555553
51146785 57145155 909255726
22704619 48328798 485018012
22859586 42961338 455257522
33848657 66541433 753569602
67808826 20003161 705912841
46325728 48746652 472159392
68731553 65845248 305595431
24962193 14341293 280929820
34745214 65796366 376329815
2759501 15508144 876877472
22038150 49760619 255361102
47395391 67975713 322676374
62218981 46356712 318116790
29276170 30125227 782364894
5669821 60177794 2892125
42823311 54738631 516800808
65115933 40177932 775430772
48776383 28903291 266355732
23544374 32232674 907207653
22966028 26334563 496111419
52969798 12464717 433202696
19622032 43609522 475247474
37509001 11891286 440002686
41862810 30676473 241404981
26874447 10188537 574778002
31223245 66087833 254067664
16207140 56109468 504452726
29552938 15074139 218991304
8094997 36085452 200626937
70944971 4378940 38330476
44953334 55285767 705499593
42158442 54877351 400981277
44569831 59853948 708882019
16632789 56777396 656591352
45657615 16836853 179643857
24261023 12064140 555023144
40076488 56208476 876458882
15144225 9343718 269954608
23272428 3859127 886573779
58765189 17769831 764072020
29650810 30815488 490078377
19021455 47938305 205220976
12686 11124565 955440578
50603335 27050804 944736749
70362806 942945 659222249
70292927 52714568 844895351
15926543 4769144 786434973
35723191 18864376 39357143
18633722 61883230 990417363
60329006 67746032 113832258
12245414 21201817 509228046
34790565 34786254 782990767
50204728 8929390 858360453
19976012 23035056 344845680
7226260 30747737 573106483
24395904 65756900 155310731
8961630 41686741 894943620
14295989 48242074 865757013
63791529 19451915 835965780
7567220 41546590 462939218
60594941 72101677 7475608
59151015 35859093 252423396
2226134 44231412 900768787
13498174 36614735 980880679
71457761 15473190 289516130
40656352 12557348 508310906
45453220 63140964 931241203
26807253 52716159 115648808
14615665 7764379 422957820
59509213 24744 861321898
11656883 8036278 215725308
63463649 61285338 495434441
63823957 60797585 637780595
36777679 280002 995007708
50351239 35843503 570026792
11036543 52804729 166749632
38681932 7976317 56321204
59412591 36888613 121685869
23799816 49649122 596516777
56303279 56705910 187437397
67470198 54301204 590125190
25753845 7548933 516070931
68760840 72221755 161677418
40203661 58770434 620186430
55715804 34528531 765281277
51861509 55901183 40230537
65729745 47079663 632452054
60352128 30273072 226147112
3048503 32665435 536776487
3367369 34988408 745933157
61407057 48340220 796814261
54226553 11962705 378899278
56521732 11677031 851699767
35743577 70073859 557527119
63187959 34375148 843360455
67355824 2751475 751341628
68421442 57273898 722929974
6640481 17264772 380553804
2838489 11096047 595739337
68881615 60026450 557122115
33406339 51058089 711817256
8357132 26113940 430785454
40627362 42013575 633115147
23480831 60542090 434554746
13168655 52418440 613597636
28563141 71638440 86560790
54289009 46677714 339280485
17185838 28505807 937772961
64728341 32256677 171651132
20663859 63873791 211431949
41551045 30876716 634064001
26680326 5626951 548423792
46850173 22548728 55540762
8279781 22682573 511355715
36569001 61768220 295755555
27016820 5121199 52032371
33689645 52266933 310734790
44760967 64267107 372964592
27789830 41744717 758064566
45043990 21393807 93251298
58514308 19431804 885037278
21577182 70135787 685614554
31104926 23165683 775087151
34290452 28435395 204604638
40688977 30380807 61638443
42040796 62103939 9172135
47501574 1274166 11569739
64928633 19131600 915658981
47642374 19687983 473411327
14596810 13431939 357786691
50725525 62103814 58657889
38900413 13381761 467302209
48077092 43784806 439623458
12779199 67408284 993907023
54140134 54025694 434370006
59341746 33910822 510149183
46884316 849287 339433157
70409888 67054412 491361474
31142473 28566216 588983487
57164753 18925972 647353931
31069562 32863083 273947358
54422440 48548989 101706312
49350106 29884737 802739600
38398229 93097 711334673
51076876 38417286 985625157
2146171 2975158 295440676
37388799 71103183 681756846
17113020 8485840 963195082
51136650 3255261 405002207
43703063 2732655 562799570
14562640 31774151 316929361
40104981 39458247 508938943
19251471 72249827 528068099
20870353 18161033 654613375
20717710 60013053 528869292
62866683 59357863 319368921
42769392 40617657 728211630
70889698 41269016 329841177
1023743 9225759 910021459
43981058 7885684 134077598
15979361 70435663 107610168
36684619 18536790 913861970
10087570 31194350 204640993
69009575 10019384 356079847
71326197 48397136 345502835
1010411 15262167 662407269
67258178 27202199 665972662
50595996 15632231 967166572
36730042 1756882 503584848
62086491 1066541 809877625
52824383 36998759 571766378
21059444 63104411 664847550
364100 9447862 479867778
26939128 59937755 939771950
37442647 16991010 862968938
10709997 12534988 758764343
18253409 50700091 407803514
66701237 55428450 876523317
13223556 50899353 950734432
32925029 14832121 950105605
55901737 42890283 428815703
48531288 4816978 858344075
61048066 71095809 539522290
31570058 59211597 148330574
49520650 36221510 339504041
28544818 23626363 68674045
29589135 42003332 300590316
53173686 33354639 691282368
41023637 6980767 414465338
33236285 65370868 23250619
60982797 22019890 465331672
58628861 36083331 15975760
26777539 8123477 66828603
4406593 22784106 275384422
14089005 27090461 286247012
49386761 23615417 353748663
20404921 67149237 912949615
18656960 49695182 205298722
39633604 47022046 577021866
37470962 7032813 296524800
13845024 63893092 872580987
22688349 2770712 854641582
20312883 31271616 549090051
26182231 3381810 876231467
47394910 9834334 461042158
6521813 4132875 137694449
20566522 49294074 163387613
63048759 47304600 522451327
1162427 8843441 98614574
51431952 23747851 398075170
58816190 18497757 481569541
31629670 26143758 895467545
6940614 57074633 831102986
37188116 47336805 684523621
42459498 19899985 847414356
47126810 40455111 652776072
64904099 56804928 901416029
61086902 9018343 815169269
3031906 15646392 813909488
63858724 46266147 103414170
18106413 35469424 163648046
5320033 62923596 242754038
60317478 22408724 55491244
51042028 16167528 940206905
25804430 70211939 223655938
53913025 70633210 268714996
1868093 68076539 601743760
31748264 16906165 329882413
42960650 12543132 445830664
29390687 36182515 381210961
64479040 68623785 146267085
30246178 45361812 664021581
21273435 22784667 4540819
43252367 59188910 395622329
36155426 8196022 349256731
51045305 61928719 586985531
70357265 72179466 759220769
52681794 6948257 998319788
2559318 9149492 798740948
25849835 5007971 667239414
55718697 62620392 505666482
39241958 3838328 745410691
58978490 24946492 929775280
39996781 6233511 322437238
56218934 19770066 891710007
17404029 59096453 483663535
6234601 18473629 184667028
38578383 48860292 831327892
7105181 52732456 254465463
42236348 51213184 890206012
47525723 19531820 749942538
59999590 1633512 735040239
27063866 68184981 4892169
8010400 25561671 251554267
1749330 41196653 994328144
66769059 42256417 469495750
13601822 35607087 469083001
66784840 15495624 485042493
49431562 48391030 488279137
18738149 50812351 424894055
52266946 11335465 780687597
56869725 17899143 75993358
63589769 2001744 807191000
49785004 43877907 601042903
9353072 36881466 84550770
19788438 60926148 803913062
64196228 31722059 480058655
4566389 18375199 721841620
61867248 19661630 338845814
45743381 48912683 685601518
62524280 71970349 758072644
52978303 58623699 663029532
4531312 58403053 71506712
28132545 59086671 575417003
20941789 19828218 173332697
7062071 46796015 980373025
10014715 35848728 330136412
68121915 54679797 806739791
69353923 22694592 322646635
26996845 44020042 11354341
45652298 36989061 347405527
61969687 33959445 592915805
28022305 46482852 935715766
9374100 10948838 216146749
18078286 45126776 720476195
69066102 69813415 189352956
58551481 29147724 260423271
12897208 28707042 871393611
65426351 47864115 159081131
57798944 70134027 626003350
25497449 53909750 203344065
6449727 48265608 357107698
47699876 69899123 795567279
31891815 25303107 394056109
23297685 23596145 94130729
10938107 50383453 2167778
45624074 58428223 597181757
23203782 13961895 108913010
51182068 6949280 432197479
24942430 49070791 690976062
63000600 27538039 429198647
45119599 18167838 585736838
70766983 46054568 480714916
17225448 60116986 571995054
38592043 33234208 718873833
41365179 30461309 670132857
61881085 32227785 110593777
45170410 68573032 822481876
15492355 8703143 303790715
70331477 23529657 545412016
33522755 6580476 103876333
9745270 32369398 913788797
61589547 621553 324023996
36093247 65588071 739195153
16461298 53651847 604052757
28395874 16063619 519376484
47517302 64417149 979097080
33360269 18749002 869538509
37149781 61192068 341149475
56135747 47701231 327133695
6212926 34222611 148842958
5548482 45014489 878873973
48291356 62443594 26099802
26082811 10042276 509790980
53403940 70077636 736244502
25120573 21294807 82982337
31416154 65423023 952050417
31275688 57821125 921394
432691 41248890 857765312
22200321 67115713 626946150
46567933 51089522 124008144
64988117 7329707 377863516
65507801 8766122 429610344
28659928 51048486 539549334
12914979 66853565 55145559
6386334 29488391 143680088
57157103 27627029 196767737
29969986 1842025 388962562
39272250 33017375 245709456
9826006 2536833 234448040
29497007 63436299 29233066
26986583 43381385 617515414
43157250 16867057 774321628
38270761 49162057 59501803
60533867 6569111 383126141
44371346 14926620 408790362
62002722 38098087 304168687
54317868 72559245 691195744
58673370 9668153 400835502
4092081 13866510 171042797
32156440 62813683 151857790
22479555 25363732 809680132
31283519 415196 579938956
49966457 55779408 225583152
37502273 19117070 414876554
30567788 11313104 93274997
67162382 48738545 789708771
45712638 65461134 586291873
71059058 18747940 320215779
37505648 21203270 466676202
34211417 2583627 548406613
9036714 63225735 46297733
36638404 47382359 81884266
46909914 64537429 786126663
54587026 457572 367398290
5973938 52401442 800313178
70611695 28004623 974353603
62761269 29705663 553921672
24358578 63459970 393577438
9275691 15797706 309296834
13439536 39809666 548896288
31019965 62354388 937626295
49782406 67089219 990995194
30269201 49595001 33779824
48929960 60807552 157337981
33270745 2149430 669154551
22751743 65457262 24553609
53224762 39147636 193269957
44286605 61706163 888657925
22266430 46016087 850312115
15929517 5982665 933736204
32957726 17076455 323297700
2333321 32521073 121484074
25215904 8301850 959146860
34970521 29898205 562404935
23816939 45096513 294009588
19987906 5889843 693764925
66533477 32819287 831493343
28940160 14432537 526584107
1209852 57120279 398043103
20774140 32241001 801242226
39393742 66176622 376299848
6977050 47945411 733017234
24460014 66324724 651285590
49738701 2259168 2143371
63362908 43018231 296454167
43589783 47924261 453586862
35313606 20932439 747999245
65357053 3811863 39397079
61993701 69031396 775487031
54172942 56879406 621639793
51741355 63456729 701035838
52648839 31322022 392949461
22830541 50803290 757847091
65212802 37520337 380702768
70029170 54327557 498423099
67705129 58791189 870544127
16740672 13808842 967816866
56524679 5506406 21035754
26396583 52723856 185355236
71211734 41415745 696761124
19323816 32060744 880706681
45392016 19501815 2639382
43858361 2830178 276593850
44592725 12355462 952432051
63451342 50955396 27821099
40104377 42418505 471307779
10101739 62326920 922144860
59990885 56360095 210002747
20450333 16843139 11706242
60394409 10753462 456700155
4825890 62054145 84323994
39953970 25128627 582476857
28784439 67288276 915880622
53781788 59454937 617293766
47781719 14550723 725290518
62894046 39863481 16736666
44061211 5177257 799335145
60802140 10513317 419602055
26357226 53768195 996490381
9708195 3321780 582480893
44020429 19237208 155130860
42168657 27563981 875406046
71702782 16157392 469943601
32322285 37520157 460760996
12882108 7366075 612999549
67766291 52758528 990627972
18668506 5279587 582037794
39247090 2835792 487512219
56037166 20503859 663878975
12055489 41140669 951325306
2097417 14390099 675953697
44499719 51477722 529790091
71729692 25471649 592008255
29932740 9248260 485006909
64080354 56284027 320781136
53152399 39666572 440071118
72717263 57565594 180430041
34100020 40911574 867828349
56080940 46771973 810508177
65351549 60027461 137487859
18732471 61169804 218951334
25208085 29729909 683675319
55809610 9451953 42699883
47310681 42044035 675891276
36652423 14131621 584504743
24177846 30326608 505110662
53805418 35695220 912186977
16487885 5848990 555833932
69921322 60850080 703855102
44496416 8834866 531015208
60168504 1027357 672956915
45732091 25091713 277245741
56179487 72640414 433569667
24769439 18921102 386142173
11657273 14331661 862602327
395365 9610838 256693292
67328797 30105465 190625024
12909840 57242793 627693852
51168280 5674146 518777253
60859165 25058832 89941674
41308625 13282459 451435549
70061574 47713700 886066006
11065685 13548456 421229919
15488349 26220813 43911574
23237954 31108876 252529893
40951887 17878986 140411573
51671821 60878769 650511714
55151399 46003234 7046648
1025832 26351543 537870321
38633677 62860717 367919667
64960565 25590502 571456577
8263549 45214067 308740527
64561721 50738481 233260452
25326704 35786916 745973549
27675102 61128296 330776914
4656508 39956434 540965866
21748751 69482169 739537365
13854929 62781231 285806501
13511339 42298460 648240443
68986277 52481946 277237648
3967661 57632393 409523067
38231662 59627725 260608494
14956856 18459351 661915281
67932803 66285536 546313937
39121573 58456329 746511069
56719865 55590720 466289349
24856484 2903704 331792137
54999220 1031496 23876827
47012068 31530588 705500227
8142776 69731231 176314609
40630165 17289027 943792400
26947875 24469487 928715020
69424862 11415601 750921093
8188290 57389823 672534756
6945766 33642383 676010617
20064683 6848509 126087678
18439243 14178191 134234650
56560435 45987116 492200685
64887024 23601916 344311994
39803426 16224877 117346580
61929236 49800660 591743959
11910163 60390006 847409035
39398252 68206891 614441546
12190673 32987389 386812549
7658741 72475260 93458354
38128321 61297451 831402761
49661105 53412669 296774326
65951801 57016454 705933431
715426 24423960 396035540
3144181 66441440 892278813
51197432 40083820 172376866
40044871 23696243 176478578
69081445 54115461 984211275
23352577 42982322 678789563
25277988 28274516 392294697
6297461 22859844 766853800
58833061 38063848 630595778
59742064 3470354 789253480
48504047 34428471 527105569
64430806 1695156 950684523
60548456 47824745 444367479
12392385 59433779 676857123
59468667 57291070 967910593
38568670 3855526 308614401
9286272 51029289 764106382
36797174 64265744 394722740
64917069 49352649 464531908
18351968 3171086 885079118
16329756 41963969 10265786
40488926 54795201 23643779
15269949 43705524 77627007
12601963 68627754 505214540
18458 50600298 73954957
8212 26558775 458153228
1372083 42207037 866236534
5641978 62327642 193136699
54675941 57375560 580011524
36702663 60350894 402743376
7065594 17357600 214523737
21553392 64174117 856424956
59348597 8623845 541756860
32064759 35924459 727897613
67093850 20678178 134019674
68949685 22874568 815156490
58374341 63842274 97370087
20003204 31351523 733351226
48093956 24279941 136635986
11862172 30132154 610787587
46085154 71691675 364127820
2798270 37653704 564371182
18865146 5324116 439093738
23146903 17477280 633338630
21542429 54072791 951567125
41793362 63216050 664809754
10891744 41297684 687399866
13342360 20855350 486210381
46851369 41786165 85998812
68217731 18773301 165798102
63796902 49061317 906220928
37666322 72325895 508206638
42970487 2548703 620019852
32336320 58276297 631764038
41367083 202029 890854446
59900148 19081591 524368201
58748062 23325687 467533907
69912865 36400366 997525626
48692299 71734511 829864216
25203652 33932358 473306505
59507944 41279664 448499423
21623457 45925985 480498221
54714437 45026644 655742280
53676928 5633951 847748403
22541193 8475475 431749884
51580666 72380316 881285082
37800903 11046433 404885868
25303950 29339636 140003722
23910662 32278420 972439289
3029674 18860615 156183661
68429234 28230118 191673388
25409019 25304183 710032478
32459122 36419987 691103462
10895274 24237768 432393639
44972422 17328450 15619705
66649569 19142137 23844347
61453099 26913536 141861942
56070388 12210783 499031044
22078540 43055482 10761306
28714494 4889812 342522570
33689327 5736710 952080175
6487282 17682861 557060287
35166716 62720011 944808710
39455298 48014839 312520704
33044603 46918959 669792486
17904300 38659761 286276954
7349549 62846326 778608664
53201933 28630477 563692084
40568816 37179477 966128920
54166395 59677297 968284468
68564696 64194462 531928731
57633057 68961364 449028364
52452160 56160625 367282344
20366499 33435776 564210345
26461776 50031506 238264083
54961156 23138533 816272940
4502133 70606620 341578892
10946553 7558212 105446391
15003160 61564861 656318373
31756015 65623311 103734683
20139576 67895259 170298053
55375687 16686168 618825393
564246 57705492 214635399
36513754 12379906 511680701
10782627 44642951 815241070
58522377 11161577 537327625
31971755 44213958 661504997
57973789 17867716 409152379
46967098 35786297 448098867
27831958 65249474 555692544
5989782 1077541 192785587
48384310 38505756 861374585
2175997 12035300 394502823
64140548 35366929 392273877
26693549 68224929 531347729
49696213 1955349 664559325
25382136 4538283 625493216
35727135 69497370 234771597
39380039 54371241 420215364
7219152 56950187 854259846
4327743 10156321 777288123
25885717 53053722 768278262
64847975 42885841 268360061
31538334 9832168 20001655
30198975 51292844 546886591
9382997 67044193 629182948
54135993 3348651 132283056
64006115 61703556 630377908
53827583 24629494 57107040
45655324 27709537 315261700
24234247 21429601 639534321
64442956 16130346 333187642
47510222 68483206 858837350
48866917 22123610 286038631
8716148 18625704 432265956
15470195 56112816 437308992
15843762 59424392 748553168
45270166 8326078 289129606
8258999 41462897 486400718
29008572 44801275 689055560
72469717 64415998 147430657
45595715 41871337 452547038
45625967 45375350 95248985
12705823 54103913 947422882
23629573 17211871 376318864
70369441 58491028 699580661
3818793 44451043 973867516
1819464 7703693 958364638
65503708 6272112 697571593
3070992 51247616 718117912
68654070 65740025 619666856
44410094 25157167 619445767
47319848 9013213 731252023
26446472 53510103 806327601
1662823 66362320 275186081
10774756 15454766 771079365
60381620 46201190 410593881
36764166 66843794 309050975
18086280 3883275 532455212
70855357 54214567 935188038
36893909 68213834 617119222
4780838 58865897 373621562
30578392 59276010 138245293
66922069 21261573 278135164
13316842 3236008 43012979
40855771 70952937 939965998
54444868 27786057 755172868
32687350 24415152 96310113
36119744 69310978 735448821
36015674 6558000 515660754
21070540 66220571 526621689
7180274 13771215 362861043
65389979 46667271 65109686
48546898 46255605 543238666
46700654 24388253 178782816
13100787 19373932 916378659
43454006 61975753 778149134
51886127 59965758 467346889
56601216 38699582 749607674
59467123 69243654 449014313
33366698 52134286 335914196
32279060 66666377 913229368
9303390 51294467 355178669
17563847 58975518 990736231
49240001 3819892 355647741
64619236 36322790 777818938
66283282 60683348 527956329
11045223 18414131 379645623
48272366 65659753 193997953
61411936 30435706 446471583
12437274 3152380 169296429
40958474 8185742 422118499
36393425 17246546 738866562
32812535 24107515 679483863
71573897 21199600 559744588
22906012 8534451 777553535
4789691 32082536 177491240
10735962 28013787 448511028
70948868 58597809 687770127
49491759 51879550 467271236
37064854 69475761 129819930
25647826 19382719 186826098
68139182 12865702 615441673
70444048 11905251 941090094
33817486 33665761 33312328
6478606 17048109 79892295
7588267 50342697 277052629
25860447 70596463 581500126
28615401 30897536 256610682
65874377 12832118 582543492
13281080 34286702 968571241
57906814 68158301 577131684
14405996 61784470 96620467
16385000 17576504 202803144
32751901 33169902 24323334
28704887 48064267 722632275
65382360 2340277 808931425
3477478 64549202 994100892
69090788 28158956 13105869
23592621 32478703 635265513
8136000 14851950 521627636
37273065 42583864 596661044
52585510 28844157 751646902
30487520 45937128 193094871
