4
1000000000 5
5605503 563865 551079887
7356677 1903502 214258845
6972780 8155299 778249261
3563715 1725633 5762280
2905138 940249 87297898
5246272 4446103 440280524
1284639 2934660 336639846
7962204 3569889 343212708
1280349 790021 374291254
4043984 8457774 211625620
5421031 8758330 215129908
645403 6241952 168416166
8030809 4550311 462778467
2624300 5912632 232213784
212509 6373352 414128115
1710043 8949974 541524776
833319 5928390 965582032
8187509 8634785 75853765
4229796 291454 213385869
1645983 7408893 467854091
6102656 8953593 489407032
3017794 5607801 731157345
795761 8645077 692899172
5119896 6297378 402804913
5166150 2094979 56537117
2173501 8770335 749563282
566891 1542490 848854695
6066788 3185851 918054291
7065069 7065349 527730778
1690134 508716 317503528
2594151 3167208 580255150
5441809 3188904 905853758
6850179 2070549 241374903
4778512 293329 864357588
5487563 5504593 212484524
6288456 860206 703103493
6422636 6896295 907179509
1393012 6334726 446018595
3618315 3206760 290915674
4458425 1974261 277275479
6032511 5485617 600229528
6698694 5706817 923720296
872737 3809036 360164385
2118917 1630033 464908504
8361088 4291432 296178326
4851289 3301643 592282401
3888359 3415176 644120133
5324414 4309145 430810615
5978881 7939238 761857730
8689596 638793 54182339
4056726 540636 350076741
7252431 1472417 956562108
8535027 7771017 693534562
6159569 2850847 836319917
5362684 6300604 6689371
505562 2994679 765829036
2022633 2307472 926081970
8412518 4816529 310275166
2355787 8286888 231022804
7175733 4769259 533591028
718453 7110506 353306595
1970220 1721573 558020659
6883584 1191256 143624322
5816803 655512 146042908
7196981 1134026 475682306
1027 120168 235221121
6546459 1846570 252109845
1245970 1118514 786182136
6502978 1407920 398613883
6688286 1629140 522983880
8660628 4676443 573315570
3971215 2082401 363757454
863684 1131209 535288408
2513949 2562004 619914147
2108518 8831000 60501369
1297143 8836870 537484745
6959897 6414837 361877121
558500 8292625 115856102
6615776 1867476 351831640
4742921 5491349 477875486
5170605 8587965 588433292
7009331 6285015 867249741
5999555 8581098 858013541
4806646 5772392 106222938
5895870 6566017 622919994
1503294 4081464 858018048
5931420 3378417 20450543
3067308 872254 762999620
8583839 4343099 709382774
731290 7442617 98730948
2572865 8180445 446767156
1737193 4641042 71524102
6575589 6851069 971413742
6062055 3814653 814025431
2105351 6021127 544661131
5254598 4757915 400751504
582487 2401531 742788569
1792160 8458861 755613271
7732628 2119899 5267861
5909995 8143228 338681559
8589079 4786504 668082354
1468579 7127915 634203757
7863009 4633024 371424326
2757054 5970303 654293783
4182564 635689 389296258
7577770 985058 748661422
1940066 610398 608575034
6367960 4330782 30780185
2406665 3405721 482990857
3427542 6600532 416042049
1731847 2785580 876548696
5150940 3410670 786385031
4538832 82646 761642001
3207768 391377 137393277
5426293 5004198 489786693
3547397 7974818 786355774
4229912 7916695 879504239
1620298 6904547 515132658
2976116 7181004 950885644
1616031 3217280 897493483
3851256 4267390 280916979
2858468 5067145 646302661
4371282 8381368 369277282
1388455 558946 35634921
4608331 3045936 751668420
885165 7627969 629994406
2259117 6485340 825539377
5050991 1658763 364083784
6244965 3791042 258152571
2878603 2924854 964354110
7105512 2240362 649352177
4823408 2846684 623056592
4586234 5537608 886004594
8744167 7126465 730444550
6136865 5326215 772965094
1092623 8695985 557708257
3535673 1391737 999119338
7624214 2470894 85110686
5858767 8057869 503812751
3456223 4941346 230697234
5012051 8789485 57348597
5687614 8661881 473555255
1276447 1269082 144276789
8035181 5218790 870424686
1320393 3130761 651041046
3478816 2588773 993828645
1733677 8471184 693544439
1045745 6138206 576386726
5944323 275098 11156623
6610957 8652515 418897675
7923006 5141537 261928077
7120705 5122584 335334328
4644234 5376662 506567446
2061261 1925115 791363676
296717 2222086 968464503
8075311 8670833 335952495
21135 3147909 548376799
1655402 5725327 223043061
4303398 8335493 934083948
8006244 8679960 977057326
6181037 3270072 81561902
159495 1600418 221752896
1365510 9002492 422132725
2570352 2435413 565528829
6832569 1537961 779424233
4998890 2804196 774614540
3851789 2306080 393031999
2324137 8208187 225758629
6504926 4425413 440538052
8484115 8300742 497858670
4380187 4254433 277445488
7522822 2853228 660980744
7244922 2770076 647570645
5498676 1631911 191061260
6650687 2618523 612438611
4599247 5754892 175362503
3492032 1112503 17831931
4409643 3347744 722511268
8475453 1882226 529243087
8735771 3402871 688058795
1413237 1438902 55070817
6470931 1715378 80669730
2292264 5361126 570925074
3610198 5166222 168634319
328667 7042158 966702579
2722839 8369277 791123497
1031948 8144211 410146542
4506690 857097 395049385
2733671 7093135 154171535
6885689 6598459 788403239
938730 6150180 77502401
86112 2735343 510736902
1842958 2042280 558432645
8679189 1458349 765782968
8501929 5857574 553326514
5873276 8814624 979321140
7330768 1439230 637565886
21447 347573 182239062
3277604 2149429 681421532
7571324 2453339 991306804
6881127 3706149 727038453
5167224 3673589 400712104
4699812 8093286 829654378
418580 8665567 239425349
1063035 5947385 407816816
489329 4633152 238036358
4478485 7929828 284567419
4633361 1155409 203736936
5520327 4401390 418030030
5431264 3719587 350515795
8013083 7210178 609748178
5018276 8032403 555349125
6349171 6014478 817607748
18205 716767 696355107
5716331 223619 494959216
4129008 2065186 233826548
3477280 3318278 357394632
4647166 8865990 937431290
4037820 5029249 117576206
4277328 2454366 719384799
6768636 8125369 538262763
807225 6562612 442543991
1381135 3794462 815826598
251467 5298869 610049380
5267060 8823643 472220499
2239361 4389286 878521482
3745487 7314121 926074929
1480527 7646161 200385132
2558949 4268858 796289014
3580356 6778063 731027747
354746 6272941 659646979
7741315 4565028 87794490
8305155 5940875 561821046
5398920 6480823 79536395
6787716 4169836 548827857
3767042 4952843 53969272
462315 6450 460830134
389702 3362162 195428315
3623875 3573148 619735623
1753402 4016004 855223583
166854 5497005 574092447
1393298 8978488 356653648
5174487 5074096 865459067
2731083 8132586 214810145
1635211 6251419 760131500
511971 7177360 542058161
1838523 8788545 555160929
1485197 3499311 125415134
6438082 3259272 460896559
7282755 5155655 197436696
7724639 3779821 629881834
803239 6411809 241074077
2950792 6995324 273730646
8003979 6951776 846433190
483874 531469 436928031
9003098 246113 407680528
5092193 4909341 588872077
1989383 5778353 954884588
1768660 5154014 119212360
4379228 2637994 397258992
8864356 945159 983127331
2710250 3470434 993113811
6086863 6135491 310378659
3405842 6049027 775933988
8175128 1525899 696592892
3337408 4322645 255750520
7265093 4665703 14441094
3689352 6387374 262156328
6260344 2608777 331215695
8486973 8491783 874916804
8023525 4637556 418723302
7607930 8063786 47313121
2487514 806808 258261034
2845666 7281341 781935759
4060180 5446479 915375539
1597724 3527787 497131321
883147 8832158 109908776
849576 3687394 259191813
5816082 3192809 223582323
718222 8669960 392199079
1846404 7377905 754196786
2425035 6866970 533265589
6173868 7266240 221197792
7915794 3812435 715475373
8708290 2409882 910797706
4988616 6519319 499531294
6298938 1098490 706158322
7238901 840978 824279064
8428359 5192755 855778853
1192925 7760370 262046114
5428024 5585539 943899620
8926575 6970247 645822294
4589883 2639567 584790172
7322147 1333842 643137778
5207673 1229516 858505375
5823126 379999 531167318
4580307 6986831 715975671
3414140 8052663 316765571
53216 5642346 85240464
2215492 812661 470241692
7010304 3512970 334737153
3522610 443949 874799664
5112414 5249292 518102792
6654534 5706225 916441392
4348392 3659988 717323562
3445366 3295580 712037803
723591 5728749 832390809
137124 7691898 795903455
8180820 1837614 664393623
732734 3932564 86331188
7251209 4892303 892400878
6582277 1217987 212601721
5675810 7135822 599951678
3748725 4116220 460135094
4315125 3959227 994124873
5717051 109413 159303771
5082273 6446007 972079814
8486455 5512357 766516894
5546255 6700472 333726593
6063775 1384249 59056375
5913228 2627325 772898055
2527589 8141005 237842257
618109 8585944 506265653
5412193 1047490 453446561
330277 185410 847926719
6529159 4203500 852927926
1741608 6722127 301564459
5122523 5349241 973544779
8020877 5456835 337645814
6540958 3194045 211862443
4308871 1901592 244436154
6197025 6730474 471119652
6995551 2456863 121690303
3471830 2612535 253640600
183502 2173937 229058071
6143630 5107589 788647156
5286437 529675 958778386
698893 3354553 851773482
5771587 3966712 999970938
5147670 4206376 466722274
4678580 1242217 345730165
2044847 2424986 333071073
6825029 8049790 249371833
5449221 6076928 856900152
4405342 5504181 478359858
8141031 4643030 683593330
4192437 3973100 398611883
1257285 715213 151542760
2580122 1496544 776122794
8705053 4206295 227461254
7411892 1976042 766750935
2326089 4786589 43462204
2579743 7576533 763871721
1196215 2228625 221034249
4964530 5182584 413532184
8770782 735407 496506202
4036871 4745057 78587524
8807860 5654326 711428351
2289400 5145827 737187345
2873105 5139880 864097708
2160545 8530515 321626761
2907080 8311560 741934933
117209 8316555 49652053
7509525 8317685 18684701
4485958 2220976 739287167
219184 8571622 919450495
1238845 7425920 502335285
7814240 7266761 422458441
1329996 8818624 698744070
8533151 5744592 364530496
2073444 4503597 476742513
7038494 5213512 958080606
5326117 3241808 566414064
3937445 7845438 110959861
1918516 8691058 305539979
4676950 1089328 641074336
8954527 7301317 999429333
7792155 228509 594896309
2281389 8445587 688511384
1408145 6050931 79995055
3549916 8081333 582743712
7046916 7616804 407335185
7004910 7668924 707532
2639470 7371024 487548843
7704444 7807117 571929016
4287579 5422624 463433693
6522192 6156522 693070408
6305704 2396752 176848693
5783683 6454429 259793414
6957268 7334594 205233034
7753608 3298138 238857723
6534020 6803238 352937902
2093882 6962388 25682605
6812851 8188744 522563940
641097 3190136 308328601
7570633 30383 358933745
4827028 2193647 271816586
3408596 1536818 940607210
5006216 7696626 958958079
1105522 5094012 391297604
803702 1773575 29887161
2653629 7693271 696457872
855120 4709040 434151947
4647514 1794421 278033882
6629154 5168718 311295244
8363061 8456350 196723823
4557621 1453856 226269193
5480567 6348602 581731661
8442865 7502264 413062620
3271102 8631343 587330377
6731233 7909605 150725252
5354184 2006058 961201162
4172575 1294634 76642806
1867949 5495116 622454150
5848643 2030900 679138025
4951159 8907488 794874166
6255324 6397372 799097216
7709437 4523811 266369035
8622387 101818 817975068
7614287 10952 195393582
8172530 1689648 581240070
2503828 4422267 509905507
6742703 7740839 221615718
2922546 8050658 270089058
2256275 2403305 528785616
2037824 6089562 314082487
8706249 4014058 319059115
8503763 7502211 767519907
1151379 6725393 648695207
5859446 72841 585574388
5825706 1596093 490489803
394662 8706864 214705911
6141023 2133616 480141099
5194743 2981960 58730738
6471542 974262 418413
5489409 2511108 521817593
1662960 5106153 887228705
7639085 8461739 388125116
2031854 1537432 941674593
5551636 2735967 716245972
2894049 2466593 551777859
8643800 6736017 260562080
4595157 5893850 416835257
6953138 774071 285406439
8416762 8019089 67155341
5132817 902910 623412705
4090638 1101926 103918486
1863218 6363244 608047261
7426632 7848384 252885269
7631925 5270499 227816039
6944099 1863061 873790679
4657593 3369861 102347420
7931789 8070118 938293655
2934189 8005250 886358247
1646858 2216570 97414156
6305138 2572606 9295087
7664461 830612 353957645
3358091 3459681 886459941
7077664 3103815 556094930
7110244 1453500 874593783
1381524 5909420 768813638
2765903 6555154 875902024
236983 2249306 487960367
3988271 7187761 677739165
6239917 5533505 530100870
1740223 2277032 891195101
603135 7061978 349416096
1120776 1807589 575946916
2795117 3472012 833953605
886680 232329 498993842
2154119 5868790 464053373
762592 457593 797699131
2833130 7112776 545087697
72020 2019413 947814688
3610988 5434453 926112359
7055670 5684315 146513979
3812970 4495793 812591584
7136655 4176928 793455272
4550082 1538920 891755764
2088763 7960881 873938206
8954685 8859952 353936553
944365 7939188 448452825
2099460 767287 119300258
7645774 1553719 369678321
7670520 6691319 710709582
389640 6049991 175396957
1855964 4177302 944889674
1943038 199631 883745553
1796977 2282006 325474066
4258581 3906801 609068842
4927063 3110849 304449808
7827355 4995698 590426412
7991142 3776912 205977174
3034241 8065825 448852378
2718891 2560931 787400630
5405706 71896 374023652
5693677 4553824 773297430
3924642 5887639 497510895
4853472 840089 314307039
3929342 8103410 665202189
194259 6707145 651830280
4455277 6679669 359418172
388887 1428434 163003989
4368627 5482853 334749625
243899 2109720 27977054
7672457 7090431 511781702
684871 734756 547457621
8297334 1717432 900616601
8120402 6134941 507031584
6529555 4745758 716646818
8112614 8849414 936189216
6996015 158883 297600795
1764568 4844256 5595632
8733216 8995917 347165016
4872936 5517863 921211753
594707 1634258 508339593
3346812 5342491 156316772
6195502 1147476 249939017
5833511 679867 696654818
6172122 1031428 46860658
5894227 8176609 433525980
6258206 472451 323893099
4881492 6610417 504294732
8407184 4093578 495024759
46427712 1734
12166411 28732717 781689227
23899311 10302568 348953940
7523403 4991209 644546927
40160418 5834327 612349155
14974615 18922203 799511135
18196050 33087708 20558506
28784224 24487150 249709154
27540722 27932359 654929202
15080715 13006557 71291403
30703859 19489725 681997673
9062014 41213358 672285690
6707596 43891932 973164958
41530294 40208943 868029945
43535869 19395716 847164521
14029003 26407950 145658964
19920447 4894324 349782612
5435378 23409834 72961190
22686028 9793746 923382752
29469361 27170391 833480174
28725658 24015949 511848632
38477218 5816376 338480664
25513368 14829719 440707000
38839217 2196565 116405190
34120714 37389602 645475413
43858659 23025611 805652361
12421557 4548457 102213688
43715106 6775674 827642822
809807 39849293 296129040
32602080 11531508 507244811
46188426 37234479 656231086
9537701 33235666 728607745
22625221 7529008 84510334
5334752 43175162 330408757
12689376 25308784 402684663
13978356 12419606 491853940
1448878 17504259 309199391
20208193 35461852 834049449
8008224 1024169 347349840
37380238 44963169 3610078
46365199 36547586 595340553
21616372 40602186 502027768
21895322 19070962 183677422
43885999 32658659 355261401
17951048 26306360 516434150
18831094 21556377 721306048
18345802 40079039 922793922
32155217 4876910 196676318
29782750 29696242 344166342
31653155 45530549 738428496
11596919 17517952 107134758
1666027 12941446 712084861
39992430 39155498 295239147
5723708 18773908 174998832
37795533 16987525 418072052
16379371 631477 933025095
33431000 42818121 776096493
40560553 931105 310340163
5985768 23498373 789207619
22941399 4665765 328521156
13919040 36570004 415077966
9951845 30495426 245277930
19680125 799297 933976735
3208741 8690812 776845202
16032966 37645943 414387075
5595660 8695111 820102413
20866483 46091933 815464477
9727567 1176065 966084029
16335956 22164545 579059309
31851172 28007895 460220247
19395539 23289451 83172753
33648276 30518700 505627706
8954930 30780764 37100903
23007329 2296413 782227202
42772622 3603401 285017059
35581476 1316323 747456450
45352917 19789317 602113032
490905 34281835 872363879
1683376 36760404 798645417
2313932 42521364 538864431
25676944 42162704 950610305
46135315 27992665 166403032
13723228 37083322 581434846
28509870 16219254 230836860
36153974 31906850 646990258
44317261 8403660 743144434
42389410 7855222 664518920
24946880 7088424 967587803
25076542 24758907 145799466
31450745 42871709 252716556
36651236 17237528 520269621
23506566 17695620 739211521
338089 44699694 114943219
20484951 42826241 633007249
30416495 35277233 170825981
37345342 46171682 624412944
35656610 17165903 448380421
23857472 16163056 870306961
18315392 10757665 343736289
22501519 24075530 772825851
21565096 39548593 116939788
20903945 24745760 517985590
45416745 31264240 386415834
29214095 4433857 370476505
2702361 7141066 867534561
18092479 23181339 579852497
23355921 21527992 708506182
20519651 33925732 696176202
29941282 42723910 207793374
2430533 42906630 665244027
39437663 25069960 17201204
24061787 6881474 486357804
4261728 12221639 667457905
17206855 37132376 648687186
7137544 4063428 711306818
17639663 23176219 689952160
17711122 39016371 143159923
18699187 36600910 464003884
9141235 31901886 941774769
31655705 30869744 581526684
4883701 6543113 559990236
45208223 33951781 424001985
8995908 39200440 853190345
40265175 37737131 109271118
27018716 28622867 818762420
4394575 38160014 580100993
19885347 44350104 573848066
34231930 21342268 975619060
4378038 10588380 977265941
5202915 27329495 670256948
4309176 19115350 706059331
2687212 6684223 577177043
2152973 31386722 919556572
24512305 32813485 17540696
25491054 4689524 494041993
28040681 9902407 201728448
19540443 35209559 96637713
1976714 35071914 987646094
17117282 45915284 156860400
43731769 5399876 141012656
40854256 10579373 6574292
22961283 31373740 725119519
3850657 782045 949796670
27567102 41626775 123353132
1356297 5319103 252403200
18102702 36160489 501756574
43447425 4563960 478324757
26777320 244343 483074858
19393182 35864849 963576323
35796635 14199334 416739709
26724645 3653823 303321155
42837780 21325509 620549060
30065708 18387472 106102647
24632804 15056552 785615613
22082069 18245830 89567029
12725360 24154494 143603188
9936142 7961622 84874905
36488825 1123241 972509209
4879516 11049017 832845279
28439061 13009480 174765935
40652297 42870705 950133418
28289619 19956343 625703560
5409027 22560896 725930198
9411226 29792169 663269293
38357886 45335202 841781719
6654789 21429130 432168165
14482732 27155979 62858713
33940761 19843850 192850870
7136425 40722734 202276860
30585549 16666571 866603564
44809333 16352002 461077905
5382746 9849365 827759905
43852814 29562830 116667795
37496642 8090625 647307691
39045566 42603541 647523205
40900731 40935336 519593934
16738362 40159895 555876659
18566615 22984144 52095448
17325569 2509274 981984180
26351075 8702147 629682875
5649068 23965163 173221239
21997157 32444261 993681463
200315 25243279 356429902
36153626 25865736 176554944
11350028 18728117 798648756
38375037 31843791 920878073
14791883 36599142 758249153
253458 28072745 657455450
44941885 23938046 865806410
13437267 23192934 294925628
10201288 5442400 492967913
22840509 19165869 830944551
46182413 4861821 459427711
43306678 39829883 324702455
20216791 20457721 57421352
16522574 16785182 228257156
21407016 13299013 64740658
31177254 25521701 549501335
45456135 11646157 455664998
45893405 27401025 601114707
36420328 32435891 211384311
13245283 36822235 572366840
17564651 9933380 844634205
42213 7423952 849748147
9796576 2142460 864879906
590567 24516646 489102677
19703054 22021646 309972896
30711928 43765481 479121084
27563752 11505649 313126028
25250779 33115289 860921204
36199614 39671338 833859761
21171623 28977192 48178156
42371532 27653934 46519869
22494487 39108164 203197879
37605116 9560671 57909250
4814331 117154 275970093
39825712 15165066 314459142
15330105 30496152 661014291
45022187 37225786 20166938
29326431 14914901 324395488
20050303 19804337 797193903
39238716 21149937 159321364
23624364 41922549 193894205
41203716 12928142 370930636
32945159 43761689 398538408
27200599 46249341 890367191
41748673 10307914 526223881
32479376 43087797 716514825
28850318 37273200 436157782
11854664 44486349 184678764
35038974 16807590 747808449
14601147 9622288 550350481
25033132 17572557 915098970
15334061 9963287 526611625
838355 23439078 776063364
43897892 27410069 726422032
15795154 28337900 360426521
21910500 38224366 27660182
32167096 31676704 16040966
6364877 35373248 484435431
8048376 32391663 65364274
13172822 30173307 599391084
22467676 21358733 137610085
38083314 17065834 809103564
14151352 46333842 337411528
4010753 31054181 660065894
38216855 41927049 953433586
4541548 20387597 695289147
28624952 680737 311889686
2133 35111852 675300056
28084249 31905263 943756864
10401480 43821575 746048803
34820693 33204601 607149220
45752085 31330826 319573337
1538757 22981253 990302553
40259281 40881219 789514589
29874246 25495371 634923718
6976175 15562254 939171504
2344479 7639530 491454912
45403119 37278710 620455216
1586700 11120923 917493115
39204536 9085020 224475998
34441122 19967688 148966776
45597194 45180113 786140049
34548272 29939797 513714348
21602519 20890877 661783690
33023751 35485231 561043290
13053717 1268109 958398460
16579268 37304927 38856323
4858850 34789436 687190338
12881254 6812440 28039146
40395903 44566413 398576894
32651724 26916450 933117354
9948840 38098389 857841021
5751945 17070293 691063945
13450093 33331252 605305981
35669971 37633956 779939559
3141741 7965930 118159858
40301350 41696676 60026612
37033288 44763931 989975954
9520710 31474770 451448913
29541993 9613595 530346326
26025257 29014785 808852217
19755787 28439425 805156883
36150985 17319391 623942777
19418739 31498477 658397973
15080832 9603289 669942428
20477794 17823499 115839563
11248622 21270736 867442837
28488189 13004901 591522837
28596871 31418881 696263388
33175301 23326390 789060836
19648312 32497185 791623153
18919016 45523484 397988972
25275764 24051848 276225439
36339228 31454173 189342419
24373330 20442373 582852470
29481000 3173659 72504912
1785178 28961858 83950738
7224249 5381057 544817588
14930130 1115736 327770450
5270757 511740 32129131
6869905 38158811 631118852
42152183 14325388 998381886
3709887 37176615 197727783
41787482 28747709 658682517
8558042 8681263 597235081
29402879 40133093 739551353
5572389 3027568 703597672
34456029 2772506 296705218
39869147 37337873 230120144
14962142 34153921 535735322
18281815 37279189 632124364
27960666 2923511 58211557
7725666 42568245 414868104
9382715 658743 298805896
22524098 23451273 473753984
2606187 11737705 691265426
38816649 29129134 772460897
32206993 29473388 641486032
21544594 37808428 894407442
36360414 44265808 194940576
37819781 10495582 602507966
43468263 24561909 881214399
44054533 38664117 286202689
6433293 13592649 555315463
18498600 41944981 20842494
34353010 44782724 976009025
6130133 43726837 158975447
41853345 15969179 926794724
34130597 3513757 823895738
21290777 38743887 109086029
13036715 29682728 205537592
12380580 42109367 542934282
6023936 19952805 196074620
27785377 6867922 708063556
16892327 10807107 865355724
43700717 30082497 121168080
17323772 23193471 505771101
26658349 44497107 776986021
20101670 20762819 871241911
18392147 18746971 514928332
19084181 33406883 438807809
25072306 18686601 881847828
11538225 23967303 364434835
32088104 35230232 561498937
13017422 11365379 639029993
4904709 6049072 573124868
45522576 15246165 786587675
6104704 9901750 347413180
39277151 13285944 755131889
41499286 9302326 264300707
30773437 38199176 617521317
20272262 36971461 728649127
23964305 44454435 469572233
27397498 29366860 613169711
20331495 27373554 745381068
45195717 34930812 119631776
14671414 43672558 153356220
15502696 19106368 295710543
3935590 25366324 230953382
4834654 14593606 648373363
8318673 37620270 505502044
19303854 6581473 415840686
20422420 14435594 540354459
6685959 18110653 124711246
9832731 30055590 969130030
27732403 39384663 616267194
2735250 44599915 425100630
44682598 8907991 926656644
27162470 5453730 125938127
16447349 21782969 159937943
35321184 19564533 596855071
43821585 12125366 385257086
14274082 27727290 386904509
34750981 26431033 368936367
10632595 27729323 928775960
31739735 8603282 226081793
15562789 34185183 442279002
10959137 44162259 879083792
17194344 22725690 267239663
33662295 34863337 220951079
5606412 31974294 694174511
28420993 37580746 425191093
14125048 40340193 131740130
14831104 23398188 871530380
2517053 30686394 997392919
6293284 43424498 308099311
7668198 8409974 682946231
42840769 45855036 640255925
43019726 37109582 555396280
41759491 29969295 271369976
43703712 10457944 742999653
34913837 10802386 521217821
30282958 30700450 819236895
6551943 18594243 744211222
43400274 30211544 821032328
12678041 33284585 867354563
14435565 20047547 418442101
2678432 45000894 791083331
43241806 14344182 905959701
32469964 15345233 201576576
17490109 1525892 463274296
18278768 8618278 454024753
1304729 33120944 682716385
42064930 16692299 220363706
5382753 25055144 450600734
8803511 6745946 523004613
2864946 28469110 787560515
21615560 41239780 474958226
1053938 24831118 304951916
22936759 19675127 698943723
1644911 7845805 255342566
10772103 21744540 54126430
14899526 24072613 384766609
14437077 3434724 386781811
4217970 35604049 744494060
4523699 29960143 517647102
24038001 6568786 564809338
37745805 14026174 307302172
19462650 22651852 629360918
18530371 7739181 499951067
34721789 40605093 260191400
41095712 17793173 577024953
43073351 211914 196976915
45557705 9903049 709289282
25537001 13562437 577388076
26555009 29159449 635749713
18869755 13463644 346824323
34166657 11397660 366515595
20699303 25509258 572948277
30314333 41108767 983187770
38446730 22675690 477915245
7992075 28781130 591077306
38785145 41485783 121877435
41296616 28815356 969850979
25590275 34286797 915663518
10027558 22547173 532992392
12122737 10733746 171824709
33070596 27830400 305343026
28476973 36826954 192850821
1068144 32168007 593046544
25534303 8128072 809407078
18450925 32632134 444497652
42800458 38613532 715122121
6156118 31032549 903272728
39076517 45595918 77928079
12588191 32747193 484493349
10044437 15933412 731869033
25207427 40988139 222210854
28283461 10772172 508303276
37787493 33842721 1881126
29525061 7162073 717703644
36728127 32585773 978965100
5746328 37378411 874237968
11968325 26658181 754241593
34368609 30428426 811010673
12390183 3395846 291724974
17513938 3583993 815833067
15566404 12276476 507985761
32941429 45485181 459754758
4453107 26232941 984059507
21051731 41860097 640509808
44931325 31091980 919294566
37358096 28246977 882196250
33154529 44966195 108823564
33604519 11151516 350795491
2387294 3195797 128889305
45377915 12367175 243588733
41550303 17492721 979263664
45773 7297959 568130567
1244166 3959784 320484090
1322189 14985388 521371230
215446 43252022 390602827
37736385 20035754 41508646
45346411 39599538 900190665
4641459 38085876 51661882
44525700 23464499 833881644
32600579 2181991 379909060
36584630 45760552 383822522
40008682 38676042 597543559
26583347 27064693 634213032
35830995 41925712 404539406
1363175 41379607 342143579
595074 31994757 708572272
14084783 35614483 109285663
24211946 6873825 58572253
13196006 19949440 720794806
41857415 23089795 233247836
7024034 2098079 232832286
45847674 12629538 617267588
39056613 8247798 527956246
17307464 7865996 776836615
15665460 23706213 719142368
11701629 37399325 924558700
34778304 1526060 618195398
5995385 45373184 812677055
42742488 25926715 181924487
45832111 36746362 971119907
33002606 25844972 713485216
10084254 32326 60789973
9599203 16820602 909357116
16711152 29114579 569347846
36173957 17002467 939757891
17680310 28384496 648557657
30151423 5388383 259986155
33222656 17088728 367806915
38252673 23487644 243371279
37916877 24858282 879406532
16274594 13225187 619029230
35028301 3920339 221043602
1907872 9572840 664354028
29439879 24243483 225168615
15628309 34196451 795752573
35410207 30758194 422273295
10069292 44732693 279687397
44022016 40788956 811598978
10820190 6812401 370152211
1757296 17649791 900325577
46369778 9802555 188303428
35321213 24358365 133550521
29973944 26636697 812287600
7608853 2060234 938414660
41165547 25327877 180251698
18124999 15340973 231892699
11286853 14499216 327776190
40857963 32174327 653551670
37435255 40141021 177931442
13316732 5093750 208300579
23434917 28913968 234460444
27570922 30258667 545860064
39468135 38592622 137891317
14090345 40320220 166284436
23568914 836783 464389380
3624735 42596942 89895310
34897362 24965251 599802386
38291492 37132010 866042780
26365542 9117836 724945570
36975197 18399869 42367814
45763129 23137373 958130269
6237878 16842326 726859071
25566020 36143838 929141161
33275837 36986904 321630240
20098293 20408181 745495606
39068496 5685140 14662667
22488265 28258339 653522861
6340357 31516861 248538657
36230804 21672556 92554518
14616790 12823204 130026210
21882258 7462976 626094467
40540161 22115067 345238908
8508365 29724535 186714098
34450664 31773399 24362808
10069471 1904926 43322850
954518 1597247 874982488
6161972 34019758 53271077
42256108 23205924 759327347
4660095 13880034 364949640
12275068 26909635 16440066
28004682 16396566 955428187
821983 36947333 341813966
39480932 6113621 786591404
241995 15369192 839337121
324342 44698596 118378287
24287450 39902214 644560793
43412454 37464117 586883548
17447409 11244101 83767679
36044635 39214709 580452977
23189759 34472744 126586833
38145985 19204467 337377801
33631113 21925865 723132369
14452300 11582320 201549902
6109607 25888525 863760619
31935640 36832690 628253511
40497376 44224613 356037127
32004299 31010149 707961268
8418305 43867979 582889410
38170447 8153559 184666571
32357813 32816894 949175619
43522341 22460603 866858929
37818548 33566010 567834380
42381742 7346934 982064013
39440640 7123142 69273540
20280429 11807936 881361690
17890114 33902484 944613200
7546214 12256622 179133381
33103598 24591000 976956782
12802881 15475530 441345808
30170140 16282605 351101209
35357232 30901502 361298685
40155057 36704596 834707989
6644601 23311957 961690629
42346264 21723775 606617619
2521461 26772358 415786080
8584569 2951880 783496324
32660734 22520691 956363622
16889690 28082632 815409926
2529809 23565378 342665708
12310658 39813069 91315860
20151497 45822325 75867279
7170257 24669826 112674190
7510540 12137405 140135061
36305397 26958848 15802156
40521150 33864372 712543981
40605646 40518532 67284921
33198581 14243484 192647315
36116739 32158305 826494448
10954249 15373524 78524044
11483859 6068759 133822217
22906099 36569519 403873335
11269543 15660180 143861163
5095985 33356494 425279873
35538455 45955052 222393291
14435142 921497 244276209
24115222 35969505 218788073
19982071 45063798 199428128
6009617 28651594 634523221
14999280 41021561 853191660
21061992 4810682 430275159
38623171 25280855 972901784
17235422 8105629 24867096
28975715 27603702 439803557
43878501 40920736 40813735
21288051 40329257 81414043
986977 28343631 601617328
34267722 1068124 803884220
41234604 42484570 893058080
27739436 1359968 808645367
28095889 1280697 396960869
44305483 44221936 692702463
38104886 25932274 984638233
32575631 41861521 257752428
2952431 25372648 110541949
34821069 15670403 675254907
804346 17298148 862839850
23329114 38429337 183116596
21251509 2098746 816346452
33638457 42476575 902887200
17284397 39123198 289171966
10427159 16226136 320989553
4642330 33715652 6680515
19303687 26497574 676442418
20333413 2496531 750985939
13229982 43090316 743581576
31978346 41208330 438581170
29134014 34551303 42263321
9023226 21163429 582917305
12248902 26852950 628323599
41169269 38877332 663303835
45362747 37850638 676471292
28649412 5080967 591517041
2614008 31756715 559995321
8269728 30381027 947906332
13271175 5477564 116591997
